,CID,CanonicalSMILES,name
15,137704805,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C,Artemether
0,4199,CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3,Minaprine
0,50258,CC1=CC(=O)N(C(=C1)CC(C)CC(C)(C)C)O.C(CO)N,Piroctone olamine
0,6230,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,Norethindrone
0,9966051,CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C,Vortioxetine
0,60749,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F.Cl,Gemcitabine (Hydrochloride)
0,4168,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,Metoclopramide
0,441358,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,Nortriptyline (hydrochloride)
0,6603149,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13.Cl,Protriptyline (hydrochloride)
0,65335,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl.Cl,Ticlopidine (hydrochloride)
0,123630,CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3,Tazobactam
0,23669592,CC1=C2C(=CC(=C2C=C(C=C1)C(C)C)C)S(=O)(=O)[O-].[Na+],Sodium gualenate
0,5282379,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,Isotretinoin
0,444795,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,Retinoic acid
0,235905,CC12CCC3C(C1CCC2(CC=C)O)CCC4=CCCCC34,Allylestrenol
0,6042,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.[Cl-],Thiamine monochloride
0,68551,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42.Cl,Mianserin (hydrochloride)
0,17275,C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3.Cl,Antazoline (hydrochloride)
0,68540,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N.O.O.Cl,Amiloride hydrochloride dihydrate
0,131682,CC(C(=O)N)NCC1=CC=C(C=C1)OCC2=CC(=CC=C2)F,Safinamide
0,446284,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,Eicosapentaenoic Acid
0,65327,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,Desipramine hydrochloride
0,2453,C1=CC2=C(C(=C(C=C2Br)Br)O)N=C1,Broxyquinoline
0,6917890,C(C(=O)O)O.N.N.[Pt],Nedaplatin
1,72120,C(C(=O)O)O.[NH2-].[NH2-].[Pt+2],Nedaplatin
2,9796440,C(C(=O)[O-])[O-].N.N.[Pt+2],Nedaplatin
3,24200453,C(C(=O)O)O.[NH2-].[NH2-].[Pt+2],Nedaplatin
4,9548889,C(C(=O)O)O.N.N.[Pt+2],Nedaplatin
5,131842090,C(C(=O)[O-])[O-].[NH2-].[NH2-].[Pt+4],Nedaplatin
6,25199925,C(C(=O)O)O.N.N.[Pt],Nedaplatin
7,46738098,C(C(=O)O)O.N=[Pt]=N,Nedaplatin
8,154731013,C(C(=O)[O-])O.[NH2-].[NH2-].[Pt+2],Nedaplatin
9,138402875,C(C(=O)[O-])[O-].[Pt+2],Nedaplatin
0,8246,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.[Br-],Neostigmine (Bromide)
0,3373,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,Flumazenil
0,4831,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O,Pipemidic acid
0,6918537,C1CC(N(C1)C(=O)CNC23CC4CC(C2)CC(C4)(C3)O)C#N,Vildagliptin
1,11077541,C1CC(N(C1)C(=O)CNC23CC4CC(C2)CC(C4)(C3)O)C#N,Vildagliptin
2,24848920,C1CC(N(C1)C(=O)CNC23CC4CC(C2)CC(C4)(C3)O)C#N,Vildagliptin
3,5251896,C1CC(N(C1)C(=O)CNC23CC4CC(C2)CC(C4)(C3)O)C#N,Vildagliptin
0,119182,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)F)Cl)N,Clofarabine
0,6475,CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCN(C)C,Chlorphenoxamine
0,2708,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,Chlorambucil
0,6918223,CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2.Cl,Dexrazoxane (Hydrochloride)
1,11652428,CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2.Cl,Dexrazoxane (Hydrochloride)
0,118704750,C1CC(N2CC1N(C2=O)OS(=O)(=O)[O-])C(=O)N.O.[Na+],Avibactam (sodium hydrate)
0,5281081,CCN(CC)C(=O)C(=CC1=CC(=C(C(=C1)O)O)[N+](=O)[O-])C#N,Entacapone
0,6918612,CN1C2CC(CC1C(C2)O)OC(=O)C(CO)C3=CC=CC=C3,Anisodamine
1,183088,CN1C2CC(CC1C(C2)O)OC(=O)C(CO)C3=CC=CC=C3,Anisodamine
2,2198,CN1C2CC(CC1C(C2)O)OC(=O)C(CO)C3=CC=CC=C3,Anisodamine
3,442993,CN1C2CC(CC1C(C2)O)OC(=O)C(CO)C3=CC=CC=C3,Anisodamine
4,64704,CN1C2CC(CC1C(C2)O)OC(=O)C(CO)C3=CC=CC=C3,Anisodamine
5,6710677,CN1C2CC(CC1C(C2)O)OC(=O)C(CO)C3=CC=CC=C3,Anisodamine
6,5701991,CN1C2CC(CC1C(C2)O)OC(=O)C(CO)C3=CC=CC=C3,Anisodamine
7,51026956,CN1C2CC(CC1C(C2)O)OC(=O)C(CO)C3=CC=CC=C3,Anisodamine
0,1548943,CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,Capsaicin
0,4194514,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)[O-].[Na+],Risedronate (sodium)
0,3365,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,Fluconazole
0,25126798,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,Ruxolitinib
0,23634441,C1=CC(=CC(=C1)Cl)C2=CC(=C(N=C2)C(=O)NCC(=O)O)O,Vadadustat
0,65513,C1=C(NC=N1)CCN.OP(=O)(O)O.OP(=O)(O)O,Histamine (phosphate)
0,41684,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],Nitazoxanide
0,3064778,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CNC3=O,Hydroxyfasudil
0,19371515,CN1CCC(=C2C3=CC=CC=C3CCN4C2=NC=C4C=O)CC1,Alcaftadine
0,2369,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O,Betaxolol
0,107970,CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N,Fingolimod
0,11001318,C1=CC2=C(C=C1C(=O)O)OC(=N2)C3=CC(=CC(=C3)Cl)Cl,Tafamidis
0,23663972,CC(C1C2N(C1=O)C(=C(S2)C3CCCO3)C(=O)[O-])O.[Na+],Faropenem sodium
1,65894,CC(C1C2N(C1=O)C(=C(S2)C3CCCO3)C(=O)O)O,Faropenem sodium
2,9818066,CC(C1C2N(C1=O)C(=C(S2)C3CCCO3)C(=O)O)O.[Na],Faropenem sodium
3,16114200,CC(C1C2N(C1=O)C(=C(S2)C3CCCO3)C(=O)[O-])O.CC(C1C2N(C1=O)C(=C(S2)C3CCCO3)C(=O)[O-])O.O.O.O.O.O.[Na+].[Na+],Faropenem sodium
0,72172,CC(C)CC(C(=O)O)NC(=O)C(C(CC1=CC=CC=C1)N)O,Bestatin
0,66245,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.Cl,Sotalol (hydrochloride)
0,51040,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,Avobenzone
0,2378,C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=CC=C3)N4C=CN=C4,Bifonazole
0,3033968,CCC12CCC3C(C1C=CC2(C#C)O)CCC4=CC(=O)CCC34,Gestodene
0,6291,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)OC,Mestranol
0,40973,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CCCCC34,Desogestrel
0,124087,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4,Desloratadine
0,175804,CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.Cl,Ropivacaine hydrochloride
1,6918111,CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.O.Cl,Ropivacaine hydrochloride
2,175805,CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,Ropivacaine hydrochloride
3,53262281,CCC[NH+]1CCCCC1C(=O)NC2=C(C=CC=C2C)C.O.[Cl-],Ropivacaine hydrochloride
4,46856340,[H+].CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.[Cl-],Ropivacaine hydrochloride
5,53262295,CCC[NH+]1CCCCC1C(=O)NC2=C(C=CC=C2C)C.[Cl-],Ropivacaine hydrochloride
0,5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,Tolazamide
0,68861,CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(CC#N)O,Dienogest
0,44564,C1=C(C=C(C(=C1NC(=O)C(=O)O)Cl)NC(=O)C(=O)O)C#N,Lodoxamide
0,22576,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31.Cl,Cyclobenzaprine (hydrochloride)
0,9926791,CC1CCN(CC1N(C)C2=NC=NC3=C2C=CN3)C(=O)CC#N,Tofacitinib
0,3000469,CCOC1C(C2CCC(C3C24C(O1)OC(CC3)(OO4)C)C)C,Artemotil
0,4891,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,Praziquantel
0,135398745,CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,Olanzapine
0,13109,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,Levonorgestrel
0,9883259,CCC1=C(NC2=C1C(=O)C(CC2)CN3CCOCC3)C.Cl,Molindone (hydrochloride)
0,71926,COC1=[N+](N=CC(=C1)N)C2=CC=CC=C2.COS(=O)(=O)[O-],Amezinium (methylsulfate)
0,2170,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,Amoxapine
0,11065,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,Amitriptyline (hydrochloride)
0,71478,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24.Cl,Maprotiline (hydrochloride)
0,62923,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O.Cl,Venlafaxine (hydrochloride)
0,135409471,CC(C(C1CNC2=C(N1)C(=O)NC(=N2)N)O)O.Cl.Cl,Sapropterin (dihydrochloride)
0,119607,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,Valdecoxib
0,5090,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3,Rofecoxib
0,5335,C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N,Sulfaphenazole
0,5994,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,Progesterone
0,23677829,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)[O-].O.O.[Na+],Tolmetin (sodium dihydrate)
0,11243969,C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N,Saxagliptin
1,11235729,C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N,Saxagliptin
2,58391580,C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N,Saxagliptin
3,66576989,C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N,Saxagliptin
4,78577434,C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N,Saxagliptin
5,98047158,C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N,Saxagliptin
6,129317852,C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N,Saxagliptin
7,129009973,C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N,Saxagliptin
8,134694638,C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N,Saxagliptin
0,59227,CCCN(CCC1=CC=CS1)C2CCC3=C(C2)C=CC=C3O,Rotigotine
0,64139,C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,Efavirenz
0,104799,CCOP(=O)(C(C)NC(=O)N(CCCl)N=O)OCC,Fotemustine
0,107999,CN1C=C(C2=CC=CC=C21)C(=O)C3CCC4=C(C3)NC=N4.Cl,Ramosetron (Hydrochloride)
0,14675,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31.Cl,Doxepin (Hydrochloride)
1,6419921,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31.Cl,Doxepin (Hydrochloride)
0,6420039,CC1=CC(=C(C=C1OC(=O)C)C(C)C)OCCN(C)C.Cl,Moxisylyte (hydrochloride)
0,667467,CN(C)CCC=C1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,Chlorprothixene
1,667466,CN(C)CCC=C1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,Chlorprothixene
2,2729,CN(C)CCC=C1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,Chlorprothixene
0,134018,CC1=C(SC(=N1)C2=CC(=C(C=C2)OCC(C)C)C#N)C(=O)O,Febuxostat
0,8228,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,Imipramine (hydrochloride)
0,441414,CC(C(C1=CC(=CC=C1)O)O)N.C(C(C(=O)O)O)(C(=O)O)O,Metaraminol (tartrate)
0,6018,CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC,Tetrabenazine
0,5311309,CC(C)C1CCC(CC1)C(=O)NC(CC2=CC=CC=C2)C(=O)O,Nateglinide
0,66063,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3.Cl,Diphenylpyraline (hydrochloride)
0,5018304,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+],Diclofenac (Sodium)
0,6918638,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C=CC(=O)NO,Belinostat
0,64929,CC(C)(C(=O)O)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,Fenofibric acid
0,6433090,CC1=NC=CN1CCC(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N,Imidafenacin
0,1549120,CC(=CC1=CC=CC=C1)C=C2C(=O)N(C(=S)S2)CC(=O)O,Epalrestat
0,4211,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,Mitotane
0,446541,CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)O)O,Mycophenolic acid
0,656664,CN1C2CCC1CC(C2)OC(=O)C3=CNC4=CC=CC=C43.Cl,Tropisetron (Hydrochloride)
0,32169,CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC.Cl,Articaine (hydrochloride)
0,5887,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31.Cl,Promazine (hydrochloride)
0,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,Famciclovir
0,49849508,CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24.Cl,Asenapine (hydrochloride)
0,135705561,CN1C(CC2=CC(=C(C=C21)O)N=NC(=O)N)S(=O)(=O)[O-].[Na+],Carbazochrome (sodium sulfonate)
0,3475,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,Gliclazide
0,3040551,CC(C(C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O.Cl,Ritodrine (hydrochloride)
0,13770,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1.Cl,Cyproheptadine (hydrochloride)
0,5281098,CN(CC=CC1=CC=CC=C1)CC2=CC=CC3=CC=CC=C32.Cl,Naftifine (hydrochloride)
0,207841,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O.Cl,Procyclidine (hydrochloride)
0,3033818,C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54,Dolasetron
1,3148,C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54,Dolasetron
2,60654,C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54,Dolasetron
3,14476155,C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54,Dolasetron
4,11503972,C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54,Dolasetron
5,49800054,C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54,Dolasetron
0,1989,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,Acetohexamide
0,441074,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,Quinidine
1,1065,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,Quinidine
2,5953,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,Quinidine
3,3036746,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,Quinidine
4,6604605,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,Quinidine
5,24096961,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,Quinidine
6,667449,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,Quinidine
7,3032576,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,Quinidine
8,94175,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,Quinidine
9,5484444,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,Quinidine
10,24867865,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,Quinidine
0,3034034,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,Quinine
0,6917715,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,Etonogestrel
0,117965,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.Cl,Levobupivacaine (hydrochloride)
0,13688298,C(CC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-])CN.[Na+].[Na+].[Na+].[Na+],Alendronate (sodium hydrate)
0,68304,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2.Cl,Dyclonine (hydrochloride)
0,65625,C(CS(=O)(=O)[O-])SSCCS(=O)(=O)[O-].[Na+].[Na+],Dimesna
0,91503,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O,Hydroquinidine
1,3649,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O,Hydroquinidine
2,442912,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O,Hydroquinidine
3,6916032,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O,Hydroquinidine
4,6916040,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O,Hydroquinidine
5,6432105,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O,Hydroquinidine
6,132965784,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O,Hydroquinidine
7,121515,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O,Hydroquinidine
8,6604591,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O,Hydroquinidine
9,12166995,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O,Hydroquinidine
10,16401293,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O,Hydroquinidine
11,76974754,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O,Hydroquinidine
0,6100671,CCC1C2CC3C4C5(CC(C2C5O)N3C1O)C6=CC=CC=C6N4C,Ajmaline
0,5284513,CC1=CC(=C(C(=C1C=CC(=CC=CC(=CC(=O)O)C)C)C)C)OC,Acitretin
0,12620,CCCCCCCCCCCCCCCCCCCCCCO,1-Docosanol
0,135398737,CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42,Clozapine
0,4477,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,Niclosamide
0,5282230,COC1=C(C=C(C=C1)C=CC(=O)NC2=CC=CC=C2C(=O)O)OC,Tranilast
0,10762,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.[N+](=O)([O-])[O-],Thiamine nitrate
0,15443,C1CN(CCN1CCCC(=O)C2=CC=C(C=C2)F)C3=CC=CC=N3,Azaperone
0,3964,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,Loxapine
0,163751,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3.Cl,Fasudil (Hydrochloride)
0,40127,CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O.Cl,Carteolol (hydrochloride)
0,6918111,CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.O.Cl,Ropivacaine (hydrochloride monohydrate)
0,115355,C1CC(=O)C(C(=O)C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],Nitisinone
0,656583,CC12CCC3C(C1CCC2O)CCC45C3(CC(=C(C4O5)O)C#N)C,Trilostane
0,73957,CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2.Cl,Pramocaine (hydrochloride)
0,6238,CC(=O)C1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)O,17-Hydroxyprogesterone
0,5282199,CC(=CCCC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C)C,Teprenone
0,3440,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,Furosemide
0,60758,CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=CC=CC=C4N3C.Cl,Alosetron (Hydrochloride)
0,517321,CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N.Cl,Proparacaine (Hydrochloride)
0,54676228,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,Piroxicam
0,3033637,CNC(=C[N+](=O)[O-])NCCSCC1=CSC(=N1)CN(C)C,Nizatidine
0,104769,CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O.Cl,Esmolol (hydrochloride)
0,11551689,C1CCN(CC1)CCCOCCCC2=CC=C(C=C2)Cl.Cl,Pitolisant (hydrochloride)
0,60855,CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N=C(N)N,Zanamivir
0,6918303,C1CC2CN(C(=O)C3=CC=CC(=C23)C1)C4CN5CCC4CC5.Cl,Palonosetron (Hydrochloride)
0,446727,C1C(C(OC1N2C=C(C(=O)NC2=O)C=CBr)CO)O,Brivudine
0,5815,CNCC(C1=CC(=C(C=C1)O)O)O.C(C(C(=O)O)O)(C(=O)O)O,L-Epinephrine (Bitartrate)
0,60834,CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32.Cl,Duloxetine (hydrochloride)
0,5824,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.COS(=O)(=O)[O-],Neostigmine (methyl sulfate)
0,4922,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1,Proglumide
0,11082908,C1CCC2CN(CC2C1)C(=O)CC(CC3=CC=CC=C3)C(=O)[O-].C1CCC2CN(CC2C1)C(=O)CC(CC3=CC=CC=C3)C(=O)[O-].[Ca+2],Mitiglinide (Calcium)
0,5702098,CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O.Cl,Nylidrin (hydrochloride)
0,208910,CC1(C(=C(C(=O)O1)OCC2CC2)C3=CC=C(C=C3)S(=O)(=O)C)C,Firocoxib
0,6202,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-],Thiamine hydrochloride
0,54677971,CN1C(=C(C2=C(S1(=O)=O)C=CS2)O)C(=O)NC3=CC=CC=N3,Tenoxicam
0,5702160,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,Famotidine
1,3325,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,Famotidine
2,5353622,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,Famotidine
0,28417,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC5=C(CC34C)C=NO5,Danazol
0,66007,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O.Cl,Trihexyphenidyl (hydrochloride)
0,3686,CC1=C(C(=O)C(=C(C1=O)OC)OC)CCCCCCCCCCO,Idebenone
0,2732,C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O,Chlorthalidone
0,83201,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC.Cl.Cl,Trimetazidine (dihydrochloride)
0,5284627,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C,Topiramate
0,5284441,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2.Cl,Phenoxybenzamine (hydrochloride)
0,125516,C1CC(N(C1)C(=O)CCCCC(=O)N2CCCC2C(=O)O)C(=O)O,Miridesap
0,5832,CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C,Norethindrone acetate
1,63021,CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C,Norethindrone acetate
2,541197,CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C,Norethindrone acetate
3,5702094,CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C,Norethindrone acetate
4,9798038,CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C,Norethindrone acetate
0,13789,CC12CCC(=O)C=C1C=CC3C2CCC4(C3CCC45CCC(=O)O5)C,Canrenone
0,5355,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,Sulpiride
0,688272,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,Levosulpiride
0,71352,CN(C)C(CCOC1=CC=CC2=CC=CC=C21)C3=CC=CC=C3.Cl,Dapoxetine (hydrochloride)
0,11333,C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O,Lactulose
